location,date,variant,num_sequences,perc_sequences,num_sequences_total
South Africa,2020-12-07,B.1.620,,,483
South Africa,2020-12-07,B.1.258,,,483
South Africa,2020-12-07,B.1.221,,,483
South Africa,2020-12-07,B.1.1.302,,,483
South Africa,2020-12-07,B.1.1.277,,,483
South Africa,2020-12-07,B.1.1.519,,,483
South Africa,2020-12-07,B.1.367,,,483
South Africa,2020-12-07,B.1.177,,,483
South Africa,2020-12-07,Beta,425,87.99,483
South Africa,2020-12-07,Alpha,0,0.0,483
South Africa,2020-12-07,Gamma,,,483
South Africa,2020-12-07,Delta,0,0.0,483
South Africa,2020-12-07,Kappa,0,0.0,483
South Africa,2020-12-07,Epsilon,,,483
South Africa,2020-12-07,Eta,0,0.0,483
South Africa,2020-12-07,Iota,,,483
South Africa,2020-12-07,Lambda,,,483
South Africa,2020-12-07,B.1.621,,,483
South Africa,2020-12-07,S:677P.Pelican,,,483
South Africa,2020-12-07,S:677H.Robin1,,,483
South Africa,2020-12-07,others,58,12.01,483
South Africa,2020-12-07,non_who,58,12.01,483
South Africa,2020-12-21,B.1.160,,,535
South Africa,2020-12-21,B.1.620,,,535
South Africa,2020-12-21,B.1.258,,,535
South Africa,2020-12-21,B.1.221,,,535
South Africa,2020-12-21,B.1.1.302,,,535
South Africa,2020-12-21,B.1.1.277,,,535
South Africa,2020-12-21,B.1.1.519,,,535
South Africa,2020-12-21,B.1.367,,,535
South Africa,2020-12-21,B.1.177,,,535
South Africa,2020-12-21,Beta,507,94.77,535
South Africa,2020-12-21,Alpha,0,0.0,535
South Africa,2020-12-21,Gamma,,,535
South Africa,2020-12-21,Delta,0,0.0,535
South Africa,2020-12-21,Kappa,0,0.0,535
South Africa,2020-12-21,Epsilon,,,535
South Africa,2020-12-21,Eta,0,0.0,535
South Africa,2020-12-21,Iota,,,535
South Africa,2020-12-21,Lambda,,,535
South Africa,2020-12-21,B.1.621,,,535
South Africa,2020-12-21,S:677P.Pelican,,,535
South Africa,2020-12-21,S:677H.Robin1,,,535
South Africa,2020-12-21,others,28,5.23,535
South Africa,2020-12-21,non_who,28,5.23,535
South Africa,2021-01-04,B.1.160,,,756
South Africa,2021-01-04,B.1.620,,,756
South Africa,2021-01-04,B.1.258,,,756
South Africa,2021-01-04,B.1.221,,,756
South Africa,2021-01-04,B.1.1.302,,,756
South Africa,2021-01-04,B.1.1.277,,,756
South Africa,2021-01-04,B.1.1.519,,,756
South Africa,2021-01-04,B.1.367,,,756
South Africa,2021-01-04,B.1.177,,,756
South Africa,2021-01-04,Beta,724,95.77,756
South Africa,2021-01-04,Alpha,0,0.0,756
South Africa,2021-01-04,Gamma,,,756
South Africa,2021-01-04,Delta,0,0.0,756
South Africa,2021-01-04,Kappa,0,0.0,756
South Africa,2021-01-04,Epsilon,,,756
South Africa,2021-01-04,Eta,0,0.0,756
South Africa,2021-01-04,Iota,,,756
South Africa,2021-01-04,Lambda,,,756
South Africa,2021-01-04,B.1.621,,,756
South Africa,2021-01-04,S:677P.Pelican,,,756
South Africa,2021-01-04,S:677H.Robin1,,,756
South Africa,2021-01-04,others,32,4.23,756
South Africa,2021-01-04,non_who,32,4.23,756
South Africa,2021-01-11,B.1.160,,,611
South Africa,2021-01-11,B.1.620,,,611
South Africa,2021-01-11,B.1.258,,,611
South Africa,2021-01-11,B.1.221,,,611
South Africa,2021-01-11,B.1.1.302,,,611
South Africa,2021-01-11,B.1.1.277,,,611
South Africa,2021-01-11,B.1.1.519,,,611
South Africa,2021-01-11,B.1.367,,,611
South Africa,2021-01-11,B.1.177,,,611
South Africa,2021-01-11,Beta,553,90.51,611
South Africa,2021-01-11,Alpha,2,0.33,611
South Africa,2021-01-11,Gamma,,,611
South Africa,2021-01-11,Delta,0,0.0,611
South Africa,2021-01-11,Kappa,0,0.0,611
South Africa,2021-01-11,Epsilon,,,611
South Africa,2021-01-11,Eta,0,0.0,611
South Africa,2021-01-11,Iota,,,611
South Africa,2021-01-11,Lambda,,,611
South Africa,2021-01-11,B.1.621,,,611
South Africa,2021-01-11,S:677P.Pelican,,,611
South Africa,2021-01-11,S:677H.Robin1,,,611
South Africa,2021-01-11,others,56,9.16,611
South Africa,2021-01-11,non_who,56,9.16,611
South Africa,2021-01-25,B.1.160,,,514
South Africa,2021-01-25,B.1.620,,,514
South Africa,2021-01-25,B.1.258,,,514
South Africa,2021-01-25,B.1.221,,,514
South Africa,2021-01-25,B.1.1.302,,,514
South Africa,2021-01-25,B.1.1.277,,,514
South Africa,2021-01-25,B.1.1.519,,,514
South Africa,2021-01-25,B.1.367,,,514
South Africa,2021-01-25,B.1.177,,,514
South Africa,2021-01-25,Beta,488,94.94,514
South Africa,2021-01-25,Alpha,0,0.0,514
South Africa,2021-01-25,Gamma,,,514
South Africa,2021-01-25,Delta,0,0.0,514
South Africa,2021-01-25,Kappa,0,0.0,514
South Africa,2021-01-25,Epsilon,,,514
South Africa,2021-01-25,Eta,0,0.0,514
South Africa,2021-01-25,Iota,,,514
South Africa,2021-01-25,Lambda,,,514
South Africa,2021-01-25,B.1.621,,,514
South Africa,2021-01-25,S:677P.Pelican,,,514
South Africa,2021-01-25,S:677H.Robin1,,,514
South Africa,2021-01-25,others,26,5.06,514
South Africa,2021-01-25,non_who,26,5.06,514
South Africa,2021-02-08,B.1.160,,,358
South Africa,2021-02-08,B.1.620,,,358
South Africa,2021-02-08,B.1.258,,,358
South Africa,2021-02-08,B.1.221,,,358
South Africa,2021-02-08,B.1.1.302,,,358
South Africa,2021-02-08,B.1.1.277,,,358
South Africa,2021-02-08,B.1.1.519,,,358
South Africa,2021-02-08,B.1.367,,,358
South Africa,2021-02-08,B.1.177,,,358
South Africa,2021-02-08,Beta,350,97.77,358
South Africa,2021-02-08,Alpha,0,0.0,358
South Africa,2021-02-08,Gamma,,,358
South Africa,2021-02-08,Delta,0,0.0,358
South Africa,2021-02-08,Kappa,0,0.0,358
South Africa,2021-02-08,Epsilon,,,358
South Africa,2021-02-08,Eta,0,0.0,358
South Africa,2021-02-08,Iota,,,358
South Africa,2021-02-08,Lambda,,,358
South Africa,2021-02-08,B.1.621,,,358
South Africa,2021-02-08,S:677P.Pelican,,,358
South Africa,2021-02-08,S:677H.Robin1,,,358
South Africa,2021-02-08,others,8,2.23,358
South Africa,2021-02-08,non_who,8,2.23,358
South Africa,2021-02-22,B.1.160,,,288
South Africa,2021-02-22,B.1.620,,,288
South Africa,2021-02-22,B.1.258,,,288
South Africa,2021-02-22,B.1.221,,,288
South Africa,2021-02-22,B.1.1.302,,,288
South Africa,2021-02-22,B.1.1.277,,,288
South Africa,2021-02-22,B.1.1.519,,,288
South Africa,2021-02-22,B.1.367,,,288
South Africa,2021-02-22,B.1.177,,,288
South Africa,2021-02-22,Beta,282,97.92,288
South Africa,2021-02-22,Alpha,2,0.69,288
South Africa,2021-02-22,Gamma,,,288
South Africa,2021-02-22,Delta,0,0.0,288
South Africa,2021-02-22,Kappa,0,0.0,288
South Africa,2021-02-22,Epsilon,,,288
South Africa,2021-02-22,Eta,0,0.0,288
South Africa,2021-02-22,Iota,,,288
South Africa,2021-02-22,Lambda,,,288
South Africa,2021-02-22,B.1.621,,,288
South Africa,2021-02-22,S:677P.Pelican,,,288
South Africa,2021-02-22,S:677H.Robin1,,,288
South Africa,2021-02-22,others,4,1.39,288
South Africa,2021-02-22,non_who,4,1.39,288
South Africa,2021-03-08,B.1.160,,,217
South Africa,2021-03-08,B.1.620,,,217
South Africa,2021-03-08,B.1.258,,,217
South Africa,2021-03-08,B.1.221,,,217
South Africa,2021-03-08,B.1.1.302,,,217
South Africa,2021-03-08,B.1.1.277,,,217
South Africa,2021-03-08,B.1.1.519,,,217
South Africa,2021-03-08,B.1.367,,,217
South Africa,2021-03-08,B.1.177,,,217
South Africa,2021-03-08,Beta,214,98.62,217
South Africa,2021-03-08,Alpha,2,0.92,217
South Africa,2021-03-08,Gamma,,,217
South Africa,2021-03-08,Delta,0,0.0,217
South Africa,2021-03-08,Kappa,0,0.0,217
South Africa,2021-03-08,Epsilon,,,217
South Africa,2021-03-08,Eta,0,0.0,217
South Africa,2021-03-08,Iota,,,217
South Africa,2021-03-08,Lambda,,,217
South Africa,2021-03-08,B.1.621,,,217
South Africa,2021-03-08,S:677P.Pelican,,,217
South Africa,2021-03-08,S:677H.Robin1,,,217
South Africa,2021-03-08,others,1,0.46,217
South Africa,2021-03-08,non_who,1,0.46,217
South Africa,2021-03-22,B.1.160,,,428
South Africa,2021-03-22,B.1.620,,,428
South Africa,2021-03-22,B.1.258,,,428
South Africa,2021-03-22,B.1.221,,,428
South Africa,2021-03-22,B.1.1.302,,,428
South Africa,2021-03-22,B.1.1.277,,,428
South Africa,2021-03-22,B.1.1.519,,,428
South Africa,2021-03-22,B.1.367,,,428
South Africa,2021-03-22,B.1.177,,,428
South Africa,2021-03-22,Beta,382,89.25,428
South Africa,2021-03-22,Alpha,10,2.34,428
South Africa,2021-03-22,Gamma,,,428
South Africa,2021-03-22,Delta,21,4.91,428
South Africa,2021-03-22,Kappa,0,0.0,428
South Africa,2021-03-22,Epsilon,,,428
South Africa,2021-03-22,Eta,1,0.23,428
South Africa,2021-03-22,Iota,,,428
South Africa,2021-03-22,Lambda,,,428
South Africa,2021-03-22,B.1.621,,,428
South Africa,2021-03-22,S:677P.Pelican,,,428
South Africa,2021-03-22,S:677H.Robin1,,,428
South Africa,2021-03-22,others,14,3.27,428
South Africa,2021-03-22,non_who,14,3.27,428
South Africa,2021-04-05,B.1.160,,,264
South Africa,2021-04-05,B.1.620,,,264
South Africa,2021-04-05,B.1.258,,,264
South Africa,2021-04-05,B.1.221,,,264
South Africa,2021-04-05,B.1.1.302,,,264
South Africa,2021-04-05,B.1.1.277,,,264
South Africa,2021-04-05,B.1.1.519,,,264
South Africa,2021-04-05,B.1.367,,,264
South Africa,2021-04-05,B.1.177,,,264
South Africa,2021-04-05,Beta,221,83.71,264
South Africa,2021-04-05,Alpha,6,2.27,264
South Africa,2021-04-05,Gamma,,,264
South Africa,2021-04-05,Delta,17,6.44,264
South Africa,2021-04-05,Kappa,0,0.0,264
South Africa,2021-04-05,Epsilon,,,264
South Africa,2021-04-05,Eta,0,0.0,264
South Africa,2021-04-05,Iota,,,264
South Africa,2021-04-05,Lambda,,,264
South Africa,2021-04-05,B.1.621,,,264
South Africa,2021-04-05,S:677P.Pelican,,,264
South Africa,2021-04-05,S:677H.Robin1,,,264
South Africa,2021-04-05,others,20,7.58,264
South Africa,2021-04-05,non_who,20,7.58,264
South Africa,2021-04-19,B.1.160,,,219
South Africa,2021-04-19,B.1.620,,,219
South Africa,2021-04-19,B.1.258,,,219
South Africa,2021-04-19,B.1.221,,,219
South Africa,2021-04-19,B.1.1.302,,,219
South Africa,2021-04-19,B.1.1.277,,,219
South Africa,2021-04-19,B.1.1.519,,,219
South Africa,2021-04-19,B.1.367,,,219
South Africa,2021-04-19,B.1.177,,,219
South Africa,2021-04-19,Beta,198,90.41,219
South Africa,2021-04-19,Alpha,1,0.46,219
South Africa,2021-04-19,Gamma,,,219
South Africa,2021-04-19,Delta,6,2.74,219
South Africa,2021-04-19,Kappa,0,0.0,219
South Africa,2021-04-19,Epsilon,,,219
South Africa,2021-04-19,Eta,1,0.46,219
South Africa,2021-04-19,Iota,,,219
South Africa,2021-04-19,Lambda,,,219
South Africa,2021-04-19,B.1.621,,,219
South Africa,2021-04-19,S:677P.Pelican,,,219
South Africa,2021-04-19,S:677H.Robin1,,,219
South Africa,2021-04-19,others,13,5.93,219
South Africa,2021-04-19,non_who,13,5.93,219
South Africa,2021-05-03,B.1.160,,,322
South Africa,2021-05-03,B.1.620,,,322
South Africa,2021-05-03,B.1.258,,,322
South Africa,2021-05-03,B.1.221,,,322
South Africa,2021-05-03,B.1.1.302,,,322
South Africa,2021-05-03,B.1.1.277,,,322
South Africa,2021-05-03,B.1.1.519,,,322
South Africa,2021-05-03,B.1.367,,,322
South Africa,2021-05-03,B.1.177,,,322
South Africa,2021-05-03,Beta,284,88.2,322
South Africa,2021-05-03,Alpha,17,5.28,322
South Africa,2021-05-03,Gamma,,,322
South Africa,2021-05-03,Delta,6,1.86,322
South Africa,2021-05-03,Kappa,1,0.31,322
South Africa,2021-05-03,Epsilon,,,322
South Africa,2021-05-03,Eta,1,0.31,322
South Africa,2021-05-03,Iota,,,322
South Africa,2021-05-03,Lambda,,,322
South Africa,2021-05-03,B.1.621,,,322
South Africa,2021-05-03,S:677P.Pelican,,,322
South Africa,2021-05-03,S:677H.Robin1,,,322
South Africa,2021-05-03,others,13,4.04,322
South Africa,2021-05-03,non_who,13,4.04,322
South Africa,2021-05-17,B.1.160,,,453
South Africa,2021-05-17,B.1.620,,,453
South Africa,2021-05-17,B.1.258,,,453
South Africa,2021-05-17,B.1.221,,,453
South Africa,2021-05-17,B.1.1.302,,,453
South Africa,2021-05-17,B.1.1.277,,,453
South Africa,2021-05-17,B.1.1.519,,,453
South Africa,2021-05-17,B.1.367,,,453
South Africa,2021-05-17,B.1.177,,,453
South Africa,2021-05-17,Beta,343,75.72,453
South Africa,2021-05-17,Alpha,23,5.08,453
South Africa,2021-05-17,Gamma,,,453
South Africa,2021-05-17,Delta,40,8.83,453
South Africa,2021-05-17,Kappa,0,0.0,453
South Africa,2021-05-17,Epsilon,,,453
South Africa,2021-05-17,Eta,7,1.55,453
South Africa,2021-05-17,Iota,,,453
South Africa,2021-05-17,Lambda,,,453
South Africa,2021-05-17,B.1.621,,,453
South Africa,2021-05-17,S:677P.Pelican,,,453
South Africa,2021-05-17,S:677H.Robin1,,,453
South Africa,2021-05-17,others,40,8.82,453
South Africa,2021-05-17,non_who,40,8.82,453
South Africa,2021-05-31,B.1.160,,,492
South Africa,2021-05-31,B.1.620,,,492
South Africa,2021-05-31,B.1.258,,,492
South Africa,2021-05-31,B.1.221,,,492
South Africa,2021-05-31,B.1.1.302,,,492
South Africa,2021-05-31,B.1.1.277,,,492
South Africa,2021-05-31,B.1.1.519,,,492
South Africa,2021-05-31,B.1.367,,,492
South Africa,2021-05-31,B.1.177,,,492
South Africa,2021-05-31,Beta,295,59.96,492
South Africa,2021-05-31,Alpha,32,6.5,492
South Africa,2021-05-31,Gamma,,,492
South Africa,2021-05-31,Delta,110,22.36,492
South Africa,2021-05-31,Kappa,1,0.2,492
South Africa,2021-05-31,Epsilon,,,492
South Africa,2021-05-31,Eta,3,0.61,492
South Africa,2021-05-31,Iota,,,492
South Africa,2021-05-31,Lambda,,,492
South Africa,2021-05-31,B.1.621,,,492
South Africa,2021-05-31,S:677P.Pelican,,,492
South Africa,2021-05-31,S:677H.Robin1,,,492
South Africa,2021-05-31,others,51,10.37,492
South Africa,2021-05-31,non_who,51,10.37,492
South Africa,2021-06-14,B.1.160,,,781
South Africa,2021-06-14,B.1.620,,,781
South Africa,2021-06-14,B.1.258,,,781
South Africa,2021-06-14,B.1.221,,,781
South Africa,2021-06-14,B.1.1.302,,,781
South Africa,2021-06-14,B.1.1.277,,,781
South Africa,2021-06-14,B.1.1.519,,,781
South Africa,2021-06-14,B.1.367,,,781
South Africa,2021-06-14,B.1.177,,,781
South Africa,2021-06-14,Beta,315,40.33,781
South Africa,2021-06-14,Alpha,50,6.4,781
South Africa,2021-06-14,Gamma,,,781
South Africa,2021-06-14,Delta,333,42.64,781
South Africa,2021-06-14,Kappa,6,0.77,781
South Africa,2021-06-14,Epsilon,,,781
South Africa,2021-06-14,Eta,0,0.0,781
South Africa,2021-06-14,Iota,,,781
South Africa,2021-06-14,Lambda,,,781
South Africa,2021-06-14,B.1.621,,,781
South Africa,2021-06-14,S:677P.Pelican,,,781
South Africa,2021-06-14,S:677H.Robin1,,,781
South Africa,2021-06-14,others,77,9.86,781
South Africa,2021-06-14,non_who,77,9.86,781
South Africa,2021-06-28,B.1.160,,,1165
South Africa,2021-06-28,B.1.620,,,1165
South Africa,2021-06-28,B.1.258,,,1165
South Africa,2021-06-28,B.1.221,,,1165
South Africa,2021-06-28,B.1.1.302,,,1165
South Africa,2021-06-28,B.1.1.277,,,1165
South Africa,2021-06-28,B.1.1.519,,,1165
South Africa,2021-06-28,B.1.367,,,1165
South Africa,2021-06-28,B.1.177,,,1165
South Africa,2021-06-28,Beta,110,9.44,1165
South Africa,2021-06-28,Alpha,28,2.4,1165
South Africa,2021-06-28,Gamma,,,1165
South Africa,2021-06-28,Delta,915,78.54,1165
South Africa,2021-06-28,Kappa,1,0.09,1165
South Africa,2021-06-28,Epsilon,,,1165
South Africa,2021-06-28,Eta,0,0.0,1165
South Africa,2021-06-28,Iota,,,1165
South Africa,2021-06-28,Lambda,,,1165
South Africa,2021-06-28,B.1.621,,,1165
South Africa,2021-06-28,S:677P.Pelican,,,1165
South Africa,2021-06-28,S:677H.Robin1,,,1165
South Africa,2021-06-28,others,111,9.53,1165
South Africa,2021-06-28,non_who,111,9.53,1165
South Africa,2021-07-12,B.1.160,,,1057
South Africa,2021-07-12,B.1.620,,,1057
South Africa,2021-07-12,B.1.258,,,1057
South Africa,2021-07-12,B.1.221,,,1057
South Africa,2021-07-12,B.1.1.302,,,1057
South Africa,2021-07-12,B.1.1.277,,,1057
South Africa,2021-07-12,B.1.1.519,,,1057
South Africa,2021-07-12,B.1.367,,,1057
South Africa,2021-07-12,B.1.177,,,1057
South Africa,2021-07-12,Beta,36,3.41,1057
South Africa,2021-07-12,Alpha,5,0.47,1057
South Africa,2021-07-12,Gamma,,,1057
South Africa,2021-07-12,Delta,943,89.21,1057
South Africa,2021-07-12,Kappa,0,0.0,1057
South Africa,2021-07-12,Epsilon,,,1057
South Africa,2021-07-12,Eta,0,0.0,1057
South Africa,2021-07-12,Iota,,,1057
South Africa,2021-07-12,Lambda,,,1057
South Africa,2021-07-12,B.1.621,,,1057
South Africa,2021-07-12,S:677P.Pelican,,,1057
South Africa,2021-07-12,S:677H.Robin1,,,1057
South Africa,2021-07-12,others,73,6.91,1057
South Africa,2021-07-12,non_who,73,6.91,1057
South Africa,2021-07-26,B.1.160,,,348
South Africa,2021-07-26,B.1.620,,,348
South Africa,2021-07-26,B.1.258,,,348
South Africa,2021-07-26,B.1.221,,,348
South Africa,2021-07-26,B.1.1.302,,,348
South Africa,2021-07-26,B.1.1.277,,,348
South Africa,2021-07-26,B.1.1.519,,,348
South Africa,2021-07-26,B.1.367,,,348
South Africa,2021-07-26,B.1.177,,,348
South Africa,2021-07-26,Beta,7,2.01,348
South Africa,2021-07-26,Alpha,0,0.0,348
South Africa,2021-07-26,Gamma,,,348
South Africa,2021-07-26,Delta,337,96.84,348
South Africa,2021-07-26,Kappa,0,0.0,348
South Africa,2021-07-26,Epsilon,,,348
South Africa,2021-07-26,Eta,0,0.0,348
South Africa,2021-07-26,Iota,,,348
South Africa,2021-07-26,Lambda,,,348
South Africa,2021-07-26,B.1.621,,,348
South Africa,2021-07-26,S:677P.Pelican,,,348
South Africa,2021-07-26,S:677H.Robin1,,,348
South Africa,2021-07-26,others,4,1.15,348
South Africa,2021-07-26,non_who,4,1.15,348
South Korea,2020-05-11,B.1.160,0,0.0,48
South Korea,2020-05-11,B.1.620,0,0.0,48
South Korea,2020-05-11,B.1.258,0,0.0,48
South Korea,2020-05-11,B.1.221,0,0.0,48
South Korea,2020-05-11,B.1.1.302,,,48
South Korea,2020-05-11,B.1.1.277,,,48
South Korea,2020-05-11,B.1.1.519,0,0.0,48
South Korea,2020-05-11,B.1.367,,,48
South Korea,2020-05-11,B.1.177,0,0.0,48
South Korea,2020-05-11,Beta,0,0.0,48
South Korea,2020-05-11,Alpha,0,0.0,48
South Korea,2020-05-11,Gamma,0,0.0,48
South Korea,2020-05-11,Delta,0,0.0,48
South Korea,2020-05-11,Kappa,0,0.0,48
South Korea,2020-05-11,Epsilon,0,0.0,48
South Korea,2020-05-11,Eta,0,0.0,48
South Korea,2020-05-11,Iota,0,0.0,48
South Korea,2020-05-11,Lambda,,,48
South Korea,2020-05-11,B.1.621,,,48
South Korea,2020-05-11,S:677P.Pelican,,,48
South Korea,2020-05-11,S:677H.Robin1,,,48
South Korea,2020-05-11,others,48,100.0,48
South Korea,2020-05-11,non_who,48,100.0,48
South Korea,2020-05-25,B.1.160,0,0.0,64
South Korea,2020-05-25,B.1.620,0,0.0,64
South Korea,2020-05-25,B.1.258,0,0.0,64
South Korea,2020-05-25,B.1.221,0,0.0,64
South Korea,2020-05-25,B.1.1.302,,,64
South Korea,2020-05-25,B.1.1.277,,,64
South Korea,2020-05-25,B.1.1.519,0,0.0,64
South Korea,2020-05-25,B.1.367,,,64
South Korea,2020-05-25,B.1.177,0,0.0,64
South Korea,2020-05-25,Beta,0,0.0,64
South Korea,2020-05-25,Alpha,0,0.0,64
South Korea,2020-05-25,Gamma,0,0.0,64
South Korea,2020-05-25,Delta,0,0.0,64
South Korea,2020-05-25,Kappa,0,0.0,64
South Korea,2020-05-25,Epsilon,0,0.0,64
South Korea,2020-05-25,Eta,0,0.0,64
South Korea,2020-05-25,Iota,0,0.0,64
South Korea,2020-05-25,Lambda,,,64
South Korea,2020-05-25,B.1.621,,,64
South Korea,2020-05-25,S:677P.Pelican,,,64
South Korea,2020-05-25,S:677H.Robin1,,,64
South Korea,2020-05-25,others,64,100.0,64
South Korea,2020-05-25,non_who,64,100.0,64
South Korea,2020-06-08,B.1.160,0,0.0,165
South Korea,2020-06-08,B.1.620,0,0.0,165
South Korea,2020-06-08,B.1.258,0,0.0,165
South Korea,2020-06-08,B.1.221,0,0.0,165
South Korea,2020-06-08,B.1.1.302,,,165
South Korea,2020-06-08,B.1.1.277,,,165
South Korea,2020-06-08,B.1.1.519,0,0.0,165
South Korea,2020-06-08,B.1.367,,,165
South Korea,2020-06-08,B.1.177,0,0.0,165
South Korea,2020-06-08,Beta,0,0.0,165
South Korea,2020-06-08,Alpha,0,0.0,165
South Korea,2020-06-08,Gamma,0,0.0,165
South Korea,2020-06-08,Delta,0,0.0,165
South Korea,2020-06-08,Kappa,0,0.0,165
South Korea,2020-06-08,Epsilon,0,0.0,165
South Korea,2020-06-08,Eta,0,0.0,165
South Korea,2020-06-08,Iota,0,0.0,165
South Korea,2020-06-08,Lambda,,,165
South Korea,2020-06-08,B.1.621,,,165
South Korea,2020-06-08,S:677P.Pelican,,,165
South Korea,2020-06-08,S:677H.Robin1,,,165
South Korea,2020-06-08,others,165,100.0,165
South Korea,2020-06-08,non_who,165,100.0,165
South Korea,2020-06-22,B.1.160,0,0.0,108
South Korea,2020-06-22,B.1.620,0,0.0,108
South Korea,2020-06-22,B.1.258,0,0.0,108
South Korea,2020-06-22,B.1.221,0,0.0,108
South Korea,2020-06-22,B.1.1.302,,,108
South Korea,2020-06-22,B.1.1.277,,,108
South Korea,2020-06-22,B.1.1.519,0,0.0,108
South Korea,2020-06-22,B.1.367,,,108
South Korea,2020-06-22,B.1.177,0,0.0,108
South Korea,2020-06-22,Beta,0,0.0,108
South Korea,2020-06-22,Alpha,0,0.0,108
South Korea,2020-06-22,Gamma,0,0.0,108
South Korea,2020-06-22,Delta,0,0.0,108
South Korea,2020-06-22,Kappa,0,0.0,108
South Korea,2020-06-22,Epsilon,0,0.0,108
South Korea,2020-06-22,Eta,0,0.0,108
South Korea,2020-06-22,Iota,0,0.0,108
South Korea,2020-06-22,Lambda,,,108
South Korea,2020-06-22,B.1.621,,,108
South Korea,2020-06-22,S:677P.Pelican,,,108
South Korea,2020-06-22,S:677H.Robin1,,,108
South Korea,2020-06-22,others,108,100.0,108
South Korea,2020-06-22,non_who,108,100.0,108
South Korea,2020-07-06,B.1.160,0,0.0,159
South Korea,2020-07-06,B.1.620,0,0.0,159
South Korea,2020-07-06,B.1.258,0,0.0,159
South Korea,2020-07-06,B.1.221,0,0.0,159
South Korea,2020-07-06,B.1.1.302,,,159
South Korea,2020-07-06,B.1.1.277,,,159
South Korea,2020-07-06,B.1.1.519,0,0.0,159
South Korea,2020-07-06,B.1.367,,,159
South Korea,2020-07-06,B.1.177,0,0.0,159
South Korea,2020-07-06,Beta,0,0.0,159
South Korea,2020-07-06,Alpha,0,0.0,159
South Korea,2020-07-06,Gamma,0,0.0,159
South Korea,2020-07-06,Delta,0,0.0,159
South Korea,2020-07-06,Kappa,0,0.0,159
South Korea,2020-07-06,Epsilon,0,0.0,159
South Korea,2020-07-06,Eta,0,0.0,159
South Korea,2020-07-06,Iota,0,0.0,159
South Korea,2020-07-06,Lambda,,,159
South Korea,2020-07-06,B.1.621,,,159
South Korea,2020-07-06,S:677P.Pelican,,,159
South Korea,2020-07-06,S:677H.Robin1,,,159
South Korea,2020-07-06,others,159,100.0,159
South Korea,2020-07-06,non_who,159,100.0,159
South Korea,2020-07-20,B.1.160,0,0.0,110
South Korea,2020-07-20,B.1.620,0,0.0,110
South Korea,2020-07-20,B.1.258,0,0.0,110
South Korea,2020-07-20,B.1.221,0,0.0,110
South Korea,2020-07-20,B.1.1.302,,,110
South Korea,2020-07-20,B.1.1.277,,,110
South Korea,2020-07-20,B.1.1.519,0,0.0,110
South Korea,2020-07-20,B.1.367,,,110
South Korea,2020-07-20,B.1.177,0,0.0,110
South Korea,2020-07-20,Beta,0,0.0,110
South Korea,2020-07-20,Alpha,0,0.0,110
South Korea,2020-07-20,Gamma,0,0.0,110
South Korea,2020-07-20,Delta,0,0.0,110
South Korea,2020-07-20,Kappa,0,0.0,110
South Korea,2020-07-20,Epsilon,0,0.0,110
South Korea,2020-07-20,Eta,0,0.0,110
South Korea,2020-07-20,Iota,0,0.0,110
South Korea,2020-07-20,Lambda,,,110
South Korea,2020-07-20,B.1.621,,,110
South Korea,2020-07-20,S:677P.Pelican,,,110
South Korea,2020-07-20,S:677H.Robin1,,,110
South Korea,2020-07-20,others,110,100.0,110
South Korea,2020-07-20,non_who,110,100.0,110
South Korea,2020-08-03,B.1.160,0,0.0,98
South Korea,2020-08-03,B.1.620,0,0.0,98
South Korea,2020-08-03,B.1.258,0,0.0,98
South Korea,2020-08-03,B.1.221,0,0.0,98
South Korea,2020-08-03,B.1.1.302,,,98
South Korea,2020-08-03,B.1.1.277,,,98
South Korea,2020-08-03,B.1.1.519,0,0.0,98
South Korea,2020-08-03,B.1.367,,,98
South Korea,2020-08-03,B.1.177,0,0.0,98
South Korea,2020-08-03,Beta,0,0.0,98
South Korea,2020-08-03,Alpha,0,0.0,98
South Korea,2020-08-03,Gamma,0,0.0,98
South Korea,2020-08-03,Delta,0,0.0,98
South Korea,2020-08-03,Kappa,0,0.0,98
South Korea,2020-08-03,Epsilon,0,0.0,98
South Korea,2020-08-03,Eta,0,0.0,98
South Korea,2020-08-03,Iota,0,0.0,98
South Korea,2020-08-03,Lambda,,,98
South Korea,2020-08-03,B.1.621,,,98
South Korea,2020-08-03,S:677P.Pelican,,,98
