date,vaccine,total_vaccinations,location
2021-06-22,Johnson&Johnson,81985,Czechia
2021-06-22,Moderna,651771,Czechia
2021-06-22,Oxford/AstraZeneca,695523,Czechia
2021-06-22,Pfizer/BioNTech,6072485,Czechia
2021-06-23,Johnson&Johnson,83781,Czechia
2021-06-23,Moderna,662721,Czechia
2021-06-23,Oxford/AstraZeneca,703928,Czechia
2021-06-23,Pfizer/BioNTech,6166192,Czechia
2021-06-24,Oxford/AstraZeneca,712073,Czechia
2021-06-24,Pfizer/BioNTech,6264193,Czechia
2021-06-24,Johnson&Johnson,85610,Czechia
2021-06-24,Moderna,672572,Czechia
2021-06-25,Johnson&Johnson,87317,Czechia
2021-06-25,Moderna,681602,Czechia
2021-06-25,Oxford/AstraZeneca,718085,Czechia
2021-06-25,Pfizer/BioNTech,6362648,Czechia
2021-06-26,Johnson&Johnson,87346,Czechia
2021-06-26,Moderna,683094,Czechia
2021-06-26,Oxford/AstraZeneca,719694,Czechia
2021-06-26,Pfizer/BioNTech,6409985,Czechia
2021-06-27,Johnson&Johnson,87353,Czechia
2021-06-27,Moderna,684186,Czechia
2021-06-27,Oxford/AstraZeneca,719832,Czechia
2021-06-27,Pfizer/BioNTech,6449207,Czechia
2021-06-28,Pfizer/BioNTech,6544327,Czechia
2021-06-28,Oxford/AstraZeneca,726736,Czechia
2021-06-28,Johnson&Johnson,88605,Czechia
2021-06-28,Moderna,693009,Czechia
2021-06-29,Johnson&Johnson,90052,Czechia
2021-06-29,Moderna,703952,Czechia
2021-06-29,Oxford/AstraZeneca,736305,Czechia
2021-06-29,Pfizer/BioNTech,6636433,Czechia
2021-06-30,Johnson&Johnson,91395,Czechia
2021-06-30,Moderna,716236,Czechia
2021-06-30,Oxford/AstraZeneca,745338,Czechia
2021-06-30,Pfizer/BioNTech,6730561,Czechia
2021-07-01,Pfizer/BioNTech,6820328,Czechia
2021-07-01,Oxford/AstraZeneca,754785,Czechia
2021-07-01,Moderna,727156,Czechia
2021-07-01,Johnson&Johnson,93111,Czechia
2021-07-02,Johnson&Johnson,94805,Czechia
2021-07-02,Moderna,738174,Czechia
2021-07-02,Oxford/AstraZeneca,761858,Czechia
2021-07-02,Pfizer/BioNTech,6911051,Czechia
2021-07-03,Johnson&Johnson,94820,Czechia
2021-07-03,Moderna,739450,Czechia
2021-07-03,Oxford/AstraZeneca,762489,Czechia
2021-07-03,Pfizer/BioNTech,6947582,Czechia
2021-07-04,Pfizer/BioNTech,6976251,Czechia
2021-07-04,Oxford/AstraZeneca,762537,Czechia
2021-07-04,Johnson&Johnson,94828,Czechia
2021-07-04,Moderna,739951,Czechia
2021-07-05,Johnson&Johnson,94841,Czechia
2021-07-05,Moderna,740187,Czechia
2021-07-05,Oxford/AstraZeneca,762568,Czechia
2021-07-05,Pfizer/BioNTech,7008512,Czechia
2021-07-06,Johnson&Johnson,94856,Czechia
2021-07-06,Moderna,740875,Czechia
2021-07-06,Oxford/AstraZeneca,762766,Czechia
2021-07-06,Pfizer/BioNTech,7040463,Czechia
2021-07-07,Moderna,749417,Czechia
2021-07-07,Pfizer/BioNTech,7128227,Czechia
2021-07-07,Johnson&Johnson,95804,Czechia
2021-07-07,Oxford/AstraZeneca,768914,Czechia
2021-07-08,Johnson&Johnson,97111,Czechia
2021-07-08,Moderna,758184,Czechia
2021-07-08,Oxford/AstraZeneca,775734,Czechia
2021-07-08,Pfizer/BioNTech,7206620,Czechia
2021-07-09,Oxford/AstraZeneca,780999,Czechia
2021-07-09,Johnson&Johnson,98530,Czechia
2021-07-09,Moderna,766182,Czechia
2021-07-09,Pfizer/BioNTech,7287253,Czechia
2021-07-10,Pfizer/BioNTech,7323723,Czechia
2021-07-10,Oxford/AstraZeneca,781312,Czechia
2021-07-10,Moderna,767132,Czechia
2021-07-10,Johnson&Johnson,98548,Czechia
2021-07-11,Johnson&Johnson,98577,Czechia
2021-07-11,Moderna,767561,Czechia
2021-07-11,Oxford/AstraZeneca,781725,Czechia
2021-07-11,Pfizer/BioNTech,7354098,Czechia
2021-07-12,Johnson&Johnson,99889,Czechia
2021-07-12,Moderna,777745,Czechia
2021-07-12,Oxford/AstraZeneca,787144,Czechia
2021-07-12,Pfizer/BioNTech,7432166,Czechia
2021-07-13,Pfizer/BioNTech,7508130,Czechia
2021-07-13,Oxford/AstraZeneca,794085,Czechia
2021-07-13,Johnson&Johnson,101724,Czechia
2021-07-13,Moderna,786876,Czechia
2021-07-14,Johnson&Johnson,103711,Czechia
2021-07-14,Moderna,795265,Czechia
2021-07-14,Oxford/AstraZeneca,800946,Czechia
2021-07-14,Pfizer/BioNTech,7586470,Czechia
2021-07-15,Johnson&Johnson,106058,Czechia
2021-07-15,Moderna,802818,Czechia
2021-07-15,Oxford/AstraZeneca,808022,Czechia
2021-07-15,Pfizer/BioNTech,7662022,Czechia
2021-07-16,Pfizer/BioNTech,7743939,Czechia
2021-07-16,Oxford/AstraZeneca,813106,Czechia
2021-07-16,Moderna,811024,Czechia
2021-07-16,Johnson&Johnson,108518,Czechia
2021-07-17,Johnson&Johnson,109007,Czechia
2021-07-17,Moderna,811499,Czechia
2021-07-17,Oxford/AstraZeneca,813237,Czechia
2021-07-17,Pfizer/BioNTech,7782407,Czechia
2021-07-18,Johnson&Johnson,109551,Czechia
2021-07-18,Moderna,812051,Czechia
2021-07-18,Oxford/AstraZeneca,813247,Czechia
2021-07-18,Pfizer/BioNTech,7815073,Czechia
2021-07-19,Pfizer/BioNTech,7891456,Czechia
2021-07-19,Oxford/AstraZeneca,817299,Czechia
2021-07-19,Moderna,818779,Czechia
2021-07-19,Johnson&Johnson,111014,Czechia
2021-07-20,Johnson&Johnson,112923,Czechia
2021-07-20,Moderna,825140,Czechia
2021-07-20,Oxford/AstraZeneca,822780,Czechia
2021-07-20,Pfizer/BioNTech,7963930,Czechia
2021-07-21,Johnson&Johnson,115745,Czechia
2021-07-21,Moderna,831248,Czechia
2021-07-21,Oxford/AstraZeneca,828029,Czechia
2021-07-21,Pfizer/BioNTech,8033422,Czechia
2021-07-22,Pfizer/BioNTech,8097696,Czechia
2021-07-22,Oxford/AstraZeneca,832565,Czechia
2021-07-22,Moderna,836813,Czechia
2021-07-22,Johnson&Johnson,118772,Czechia
2021-07-23,Johnson&Johnson,121838,Czechia
2021-07-23,Moderna,841547,Czechia
2021-07-23,Oxford/AstraZeneca,835402,Czechia
2021-07-23,Pfizer/BioNTech,8161453,Czechia
2021-07-24,Johnson&Johnson,122997,Czechia
2021-07-24,Moderna,841992,Czechia
2021-07-24,Oxford/AstraZeneca,835507,Czechia
2021-07-24,Pfizer/BioNTech,8193366,Czechia
2021-07-25,Pfizer/BioNTech,8219306,Czechia
2021-07-25,Oxford/AstraZeneca,835529,Czechia
2021-07-25,Moderna,842303,Czechia
2021-07-25,Johnson&Johnson,124105,Czechia
2021-07-26,Johnson&Johnson,126726,Czechia
2021-07-26,Moderna,845443,Czechia
2021-07-26,Oxford/AstraZeneca,838585,Czechia
2021-07-26,Pfizer/BioNTech,8279569,Czechia
2021-07-27,Johnson&Johnson,129982,Czechia
2021-07-27,Moderna,848949,Czechia
2021-07-27,Oxford/AstraZeneca,842784,Czechia
2021-07-27,Pfizer/BioNTech,8334242,Czechia
2021-07-28,Pfizer/BioNTech,8386179,Czechia
2021-07-28,Oxford/AstraZeneca,846974,Czechia
2021-07-28,Johnson&Johnson,133710,Czechia
2021-07-28,Moderna,852080,Czechia
2021-07-29,Johnson&Johnson,137009,Czechia
2021-07-29,Moderna,854851,Czechia
2021-07-29,Oxford/AstraZeneca,851021,Czechia
2021-07-29,Pfizer/BioNTech,8435617,Czechia
2021-07-30,Johnson&Johnson,140306,Czechia
2021-07-30,Moderna,856989,Czechia
2021-07-30,Oxford/AstraZeneca,853749,Czechia
2021-07-30,Pfizer/BioNTech,8489239,Czechia
2021-07-31,Moderna,857279,Czechia
2021-07-31,Pfizer/BioNTech,8513915,Czechia
2021-07-31,Johnson&Johnson,141854,Czechia
2021-07-31,Oxford/AstraZeneca,853940,Czechia
2021-08-01,Johnson&Johnson,143173,Czechia
2021-08-01,Moderna,857685,Czechia
2021-08-01,Oxford/AstraZeneca,853955,Czechia
2021-08-01,Pfizer/BioNTech,8533545,Czechia
2021-08-02,Oxford/AstraZeneca,856096,Czechia
2021-08-02,Johnson&Johnson,145488,Czechia
2021-08-02,Moderna,859587,Czechia
2021-08-02,Pfizer/BioNTech,8580368,Czechia
2021-08-03,Pfizer/BioNTech,8625023,Czechia
2021-08-03,Oxford/AstraZeneca,859013,Czechia
2021-08-03,Moderna,860900,Czechia
2021-08-03,Johnson&Johnson,148662,Czechia
2021-08-04,Johnson&Johnson,151612,Czechia
2021-08-04,Moderna,863123,Czechia
2021-08-04,Oxford/AstraZeneca,861511,Czechia
2021-08-04,Pfizer/BioNTech,8666880,Czechia
2021-08-05,Johnson&Johnson,154604,Czechia
2021-08-05,Moderna,864876,Czechia
2021-08-05,Oxford/AstraZeneca,863742,Czechia
2021-08-05,Pfizer/BioNTech,8712686,Czechia
2021-08-06,Pfizer/BioNTech,8762794,Czechia
2021-08-06,Oxford/AstraZeneca,865330,Czechia
2021-08-06,Johnson&Johnson,157572,Czechia
2021-08-06,Moderna,866457,Czechia
2021-08-07,Johnson&Johnson,158951,Czechia
2021-08-07,Moderna,866581,Czechia
2021-08-07,Oxford/AstraZeneca,865462,Czechia
2021-08-07,Pfizer/BioNTech,8783236,Czechia
2021-08-08,Johnson&Johnson,159948,Czechia
2021-08-08,Moderna,866641,Czechia
2021-08-08,Oxford/AstraZeneca,865473,Czechia
2021-08-08,Pfizer/BioNTech,8800802,Czechia
2021-08-09,Pfizer/BioNTech,8851149,Czechia
2021-08-09,Oxford/AstraZeneca,866573,Czechia
2021-08-09,Moderna,868127,Czechia
2021-08-09,Johnson&Johnson,162128,Czechia
2021-08-10,Johnson&Johnson,164292,Czechia
2021-08-10,Moderna,869444,Czechia
2021-08-10,Oxford/AstraZeneca,868259,Czechia
2021-08-10,Pfizer/BioNTech,8894800,Czechia
2021-08-11,Johnson&Johnson,166485,Czechia
2021-08-11,Moderna,871160,Czechia
2021-08-11,Oxford/AstraZeneca,869706,Czechia
2021-08-11,Pfizer/BioNTech,8941369,Czechia
2021-08-12,Pfizer/BioNTech,8981515,Czechia
2021-08-12,Oxford/AstraZeneca,870888,Czechia
2021-08-12,Moderna,872808,Czechia
2021-08-12,Johnson&Johnson,168906,Czechia
2021-08-13,Johnson&Johnson,170774,Czechia
2021-08-13,Moderna,874677,Czechia
2021-08-13,Oxford/AstraZeneca,871711,Czechia
2021-08-13,Pfizer/BioNTech,9024602,Czechia
2021-08-14,Johnson&Johnson,171791,Czechia
2021-08-14,Moderna,874998,Czechia
2021-08-14,Oxford/AstraZeneca,871749,Czechia
2021-08-14,Pfizer/BioNTech,9035903,Czechia
2021-08-15,Moderna,875099,Czechia
2021-08-15,Oxford/AstraZeneca,871757,Czechia
2021-08-15,Johnson&Johnson,172126,Czechia
2021-08-15,Pfizer/BioNTech,9047275,Czechia
